
1 SELECT 0.00343285478908717,0.0727674104966494,-0.0766138912500098,0.078947872478571,0.0795599441691497,-0.0851352061498813,0.0985122241969911,0.099857319093779,0.101989090298945,-0.106197881644639,0.119124747518061,0.132552499674921,-0.170600285499535,0.232079174332779,-0.264138874701654,0.272865463005513,0.285918373205816,0.311404626830741,0.330893056107102,0.354218180865337,0.370494863271341,0.378018801138214,0.401850367825495,-0.406028621602487,0.410576148933036,0.434305927155315,0.439468114608963,0.449946296476801,0.45578611080473,-0.48751988200587,0.52970144326918,-0.555704467626644,0.576064172969712,0.582250176099918,0.601906965955731,0.625655556298079,0.632709870113923,0.669705103047126,0.691589926259135,0.719893612314616,0.725543176384688,0.76391491868021,0.791744388319073,0.869961098913237,0.920091095018731,0.968468921816956,0.995039902186403,1.00071066067351,1.00642229900035,1.0302452068951,1.07422611819692,1.15389333111559,1.17373559355481,1.19165796849082,1.21852278094346,1.234630102655,1.24067562436634,1.24804117510258,1.25136571220979,1.32858506924215,1.33413252408909,1.34603816770183,1.36813004271228,1.3734471276239,1.43928559711846,1.45089042830028,1.48338474222129,1.50745752555019,1.51140970073008,1.54282365583357,1.56631089368429,1.56843529087971,1.65735941802712,1.69261984341119,1.73706909671239,1.75185648034737,1.98513179754348,2.05115823790175,2.05539941101341,2.15382023431224,2.33094985702089,2.42410601819517,2.45369328852487,2.48374569002952,2.5126001015979,2.51373090083393,2.54292753976028,2.55793981426629,2.58150640447731,2.72566273954436,2.91081047257404,2.95729590379908,2.97790559050564,2.9813739210508,3.14855124294027,3.22063442761195,3.36477418362834,3.73736867660837,4.62525203996932,5.83915994779933
2 SELECT 0.00487982461355774,0.0111233911972377,-0.0233040401009939,-0.0336283450214037,-0.0368842650417407,-0.0374582381808519,-0.0394518938706674,0.048945272093416,-0.0590307153508203,0.0624959001307719,-0.0698668940607434,-0.0833952095817598,0.083710364258752,0.0956538956475947,0.100940333597851,-0.119840963812861,-0.128569194366424,0.130306180288283,-0.134620121303876,0.135914071470996,0.158823182814979,0.170582192513827,0.17516994346752,-0.187385478561417,0.192219876012159,0.241010430456093,0.244254327331235,0.249575145528352,0.25969950205539,0.259872494918189,0.279971386109669,-0.280343758023736,0.282688369691546,0.291728611055929,0.310893002710514,0.319707586406896,-0.324343776726232,0.327704303566044,0.338699164465526,-0.364962723937526,0.400929960168954,0.408106250287484,0.410215382092846,0.421772547971683,0.438590325395272,0.46478542660093,0.46780849602302,0.474290685158152,0.487364658758813,0.487677418090623,0.501381816219824,0.508139724708544,-0.508660673312546,0.517949247274884,0.580105469338461,0.585194077522105,0.586118039400457,0.600468976253753,0.60382741181752,0.686806590949143,0.688412898117706,0.717504712059504,0.724725527886343,0.726696482528266,0.746094360093766,0.750483673011795,0.787910185420076,0.794005176340283,0.833352926670831,0.875691489642973,0.89629062399053,0.906867342264421,0.907520861002815,0.908536443473603,0.913169040192582,0.93836390040575,0.971957943222069,1.00199376893342,1.03196773413901,1.04365289073551,1.06228936173727,1.09980302896281,1.1038616736559,1.14023127995348,1.22664277746657,1.26765689699735,1.29739890707146,1.39737346710601,1.40998307387569,1.43518341303496,1.52002264779477,1.52731500316611,1.65855269296492,1.71460902386386,1.71974335579184,1.76454388004056,1.95185084517637,2.16453381401767,2.39299068578419,3.33955892052965
3 SELECT 0.000880273650943675,0.0118515968316619,0.0259005806150343,-0.0275780618696899,0.0426721495955218,0.0538702062353758,0.0567888718108709,0.058040126681502,0.0610412100909701,-0.0665176931248261,0.0666300374733615,0.0737487310533593,0.0764982222580908,-0.0803045228634192,0.0995801477507852,0.107476321767468,0.124704749577388,0.124743185883468,0.130486077372757,0.134929841382094,-0.138667979401521,-0.15338721122899,0.165525283947373,0.170744816932342,0.171700076355224,0.184593165320845,0.188229887418977,0.190360166994638,0.190385077398117,-0.192030990740164,-0.195791112039726,0.196735767688461,0.200713768069944,0.212207730190032,0.220397035494585,0.225853433869698,-0.24527392363073,0.250087161142128,0.261201256589456,0.261862619399018,0.266709526670042,0.267718671296439,0.271127409580696,0.282404852499996,0.282966412228085,-0.283396414580242,0.298345806378673,0.299397843370239,0.311054659198621,-0.313078748871147,0.328106899789741,0.332928648730348,0.351547431288799,0.354866660972156,0.357731360918136,0.368414356810149,0.39733003913226,0.404074625055174,0.414732246370834,0.415309237389999,0.415316968897455,0.437053681844646,0.438627247722681,0.460835234139361,0.466131515472119,-0.481977711271227,0.495862121618759,0.496429088590135,0.4965590225579,0.505821285676393,0.526067537815762,0.603929496101704,0.630067567243433,0.631039499367056,0.646075972487428,0.658654545420271,0.663447770725653,0.669378779456439,0.70216780939261,0.715768037010748,0.825708978468907,0.834133982006332,0.846109125501221,0.865386846928147,0.915906790874542,0.97379377643527,1.07174669999563,1.11263425403836,1.15864408894008,1.21961134270724,1.25296565018041,1.30191048438033,1.31265049150583,1.3345219353231,1.3973753005375,1.62618966119545,1.71625004695092,1.7839006982806,2.28780126192424,2.34843809753446
4 SELECT 0.00233875528819238,-0.00554081920013361,0.0104660442186826,0.0151396534332928,-0.0152945026546136,0.0204908839608322,-0.0264560447354205,-0.0356948947424218,-0.0421017733432314,-0.0443835347314827,0.0451409035341588,0.0458284847379826,-0.0558061572020989,-0.059215407574031,-0.0612308146946225,-0.0615537126485894,-0.0679867822539681,0.0712588493129129,0.0743821718753213,-0.0750777521409536,0.0774603207515963,-0.0877620853701238,0.0970769636367534,0.10800498126767,0.109347998289748,-0.113138722946288,0.12689735892259,0.138441705269261,-0.138858459181329,0.155883196399768,0.160908711934442,0.163415863995691,0.169927774577346,0.171269976115895,0.178694442068246,0.17927997475447,0.180572735911012,0.184656721279931,0.191771043550553,0.192559281722092,0.212959755183789,0.221446296964932,0.225204874214188,0.248635569881955,0.255413897387855,0.268626730010721,0.270960440020581,0.275345264218657,0.281877081588768,0.292260955399019,0.294167675511064,0.296255667259518,0.298613535590069,-0.30091036841637,0.313355940691168,-0.318046723895081,0.318351247353258,0.318981592839531,0.332727928307847,0.333801762382437,-0.337538986114998,0.339327013239942,0.348522778321088,0.386642613668949,0.406032246293711,0.406068274579567,0.40795988115922,0.419922994529704,0.420471476583539,0.427644675711342,0.441805949889032,0.442720409317813,0.452641145271589,0.455146606993983,0.467821874790821,0.501919931606416,0.506742207796394,0.5163359542771,0.519758653086563,0.520954165087382,0.546562940351036,0.565710375107858,0.569855154627141,0.588907188939788,0.589391438329893,0.60786510106632,0.62122359405068,0.644103529695461,0.711863297899775,0.965547162626327,0.971979326128285,0.975492706512366,1.01454858597421,1.0204393334799,1.22035749083678,1.23791314099811,1.29865627656036,1.35905511353474,1.38827825399967,1.61467665417644
5 SELECT 0.00496604414051904,0.00918174970374297,0.00924483601723991,-0.0181197213887481,-0.0189765411022893,0.022297078416236,-0.0234014617555585,0.0290365083795447,0.0328144707165396,-0.0331871167019431,-0.0381377159057241,-0.0397518838184772,-0.0547768757770097,-0.0594021556282216,-0.0604608629435468,-0.0608407959748567,-0.0675204555742128,-0.068341577723656,-0.0717320331303259,-0.0746936399617848,0.0810428822731464,0.0828036020764837,-0.0884250677324199,0.0891556872642796,0.0968189843147513,0.0977914153690425,0.0991098521207883,0.100035629140024,0.102928583412484,0.105530906291477,-0.108228110745322,0.109040225644033,-0.112626799551365,0.116612439467242,0.122793137047935,0.123717525310813,0.124448739002835,0.125604800816083,0.129630608358979,-0.130197831742813,0.136964884917296,-0.146468415733645,0.153164120385325,0.155890895455748,-0.158711248343734,0.160721540209131,0.161193181633351,0.17305436442879,0.180495765755555,-0.180636758720442,0.182376181294046,0.186483124644858,0.204397398454082,-0.212069202267855,0.218448073563154,0.223144240063381,0.223573021888888,0.229803837349134,0.235822324928803,0.236063039440913,0.240611494148507,0.272198608220867,0.27294321566372,0.276191438095181,0.276602068006619,0.283026679572547,0.289703051027434,0.302620272469912,0.304428805408645,0.309409323929552,0.328438460980315,0.332424588827724,0.349814456968106,0.374538323462024,0.382352970148375,0.392038194283852,0.400981417916066,0.415883777702966,0.423983322066661,0.424282864719171,0.450880622164049,0.49235345976329,0.540006031164527,0.556151836870399,0.563188524947295,0.569967996284149,0.598981851781227,0.677075162053582,0.747562970870968,0.757576751195271,0.778293904715272,0.790767269686953,0.799038043544374,0.830203554909656,0.85893262991206,0.91334195370075,0.921620254157808,0.951408216729849,1.03876318048646,1.54039456271324
6 SELECT 0.0010240061384148,-0.0157949182701242,0.0163697334802888,0.0187427853930939,0.0188159883021735,-0.0229835074419809,-0.0234356774613478,0.0234684282594535,0.0246570788562237,-0.0269879908312303,0.0301071641741739,0.0350071318722815,-0.0367473320798208,0.0401702348388924,-0.0512638985121117,-0.0573615212224086,-0.0608321542732049,-0.06383957661298,0.0650635129463593,0.069019160026413,-0.0704528549347649,-0.0709797835679973,0.0715507422831683,-0.0794385548409491,0.0807626674806461,0.0831029377419852,0.0853887037950791,0.0904734211357796,0.0971708123789572,0.102317351545124,0.104495282772099,0.105701887540038,0.109556026032654,-0.115291351917318,0.118001471868878,0.118125976985244,0.120325818191684,0.127075823671723,0.128633468743767,0.130192744879656,0.131457913026106,0.134800208331545,0.135782454134227,0.13631080420062,-0.136655764161671,0.137743891465872,0.143496169429548,0.144167599129202,0.14526603568229,0.146011909002365,0.147198722082716,0.151395033745228,0.153061909701447,0.154967288484612,0.155880235160414,0.169127252361074,0.169409256387041,0.175624534079549,-0.177430699223691,-0.17779737057553,0.179875576728585,0.184711330694528,-0.188902698163599,0.191272070244701,0.211676868258459,0.219340788016526,0.223147627913025,0.226053597300697,0.239682537024138,0.240750097093538,0.244644097718852,0.24477875539595,0.250720226781399,-0.252618091226549,0.258088174489286,0.261424673493448,0.270405044707893,0.288168524830022,0.291391250091521,0.301469904816615,0.321734266953529,0.326297158969822,0.336651250722425,0.337226551279205,0.355940148774081,0.415705405223354,0.43539572400738,0.448864507143917,0.45637246195819,0.461207341837556,0.47435790611358,0.510594358270667,0.547489497525352,0.576370665770736,0.617931623882994,0.705310388531148,0.721669753108647,0.820348996030579,0.970741493454113,0.993378204681303
7 SELECT 0.00238876805476318,-0.00456458142198546,0.00511979226486181,-0.00656302678549636,-0.00785624743949165,-0.0102555382561489,0.011054920517078,0.0125584305969588,0.0139856478613283,-0.0156266666181801,0.0169783818742495,0.0187122831884614,-0.0207886303979425,-0.022360664474554,0.0232501152883242,0.0242022204487866,0.029530688419785,0.030296066448652,0.0310626912198724,0.042794186562026,-0.0449165398768072,0.0490895281860184,0.0561379807165656,0.0565755237410261,-0.0594747350798488,0.0666901772552606,-0.0826309746405474,0.0846955064696198,0.084762286426967,0.0869738410427727,0.0875307424160168,0.091543407425982,0.0956709597592778,0.0979933753527633,-0.103216023652079,0.104933702100605,0.107481380852731,-0.11113182469748,0.112437600089241,-0.11421807701733,0.116659732614505,0.116910475638814,-0.120599993995111,0.125061245007867,0.125861777523075,-0.126132089240213,0.127079152072658,0.130956231215487,0.131234730711999,0.131501792468763,0.134256200744443,0.137976893799006,-0.14399162492305,0.144132035763855,0.147891872998922,0.150334307688046,-0.150488863198059,-0.152045970913245,0.162125616151675,-0.170560806774427,-0.172997176862952,0.178328289038134,0.186852142444198,-0.187333019345494,-0.192226818371784,0.198294919657519,0.205121232785325,0.205223728312568,0.212883814031486,0.214511660570701,0.220829201977216,0.222859382684158,0.229060784169267,0.229599627923603,0.231205128111463,0.237160544684803,0.253120384074475,0.257609999845493,0.273282318884689,0.280078208096862,0.28116351931076,0.288149968327859,0.289133816071958,0.290506649402628,0.293094549098559,0.296473595656329,0.296919473128298,0.318112023086564,0.328282705492176,0.347280325872966,0.349756177837458,0.364675096345561,0.365485923027429,0.389490642698599,0.39289544166507,0.395479688511972,0.592376231029462,0.616319569951421,0.74174058863005,0.899706567293958
8 SELECT -0.000597599137447613,-0.00387780926448067,-0.00431387671643924,-0.00515908368638152,0.00817572105690534,-0.0108725935230334,-0.0115604436931738,-0.0130106713156477,0.0146539840140989,0.0165444807721753,0.0170786701500212,-0.0226571949484689,0.0261341547934026,-0.0277355073927585,0.0307235978502798,-0.0315009005962423,-0.0325662334824317,-0.0373328545261915,0.0393151656753452,0.0405063638221375,0.0428967061076082,-0.0474671120404886,0.0484079746747552,0.051694011856142,0.0517461937824761,-0.0532244800136381,0.0538821878490066,-0.0575586654583251,0.0616116985900657,-0.062861395529473,-0.0692470016890623,-0.0713423088932927,0.0726933404922625,0.0768946558647949,-0.077000659562702,0.0786163112535236,-0.0812281816493292,0.082316375482097,0.0832952688271016,0.086235230027131,0.0865768240709632,0.0866289360334607,-0.0949997367133246,0.0978416326456468,0.0978868536846376,-0.0997637589441047,0.10141373329424,0.104974827537402,-0.108489472858102,0.110117538195871,-0.118156552495434,0.119555197503382,0.12067122441329,-0.123933614370713,-0.12541964168604,-0.127582555308485,0.128452562463198,0.133562921138038,0.137711199187749,-0.143507520177536,0.147460358681562,-0.147849725408402,0.158214207343564,0.158490863203425,0.176445799399669,0.180066536176566,0.180186480417802,0.180954650614738,0.183492165755028,0.185605914217883,0.185653526941526,0.189205166103081,0.190480586437694,0.190857693504035,0.192413842222114,-0.199561865307887,0.201999181425305,0.203085298672024,0.215626756998444,0.221719150848771,-0.242000089848552,0.2444057290235,0.244723922962949,0.24548722691707,0.258375330105324,0.258436930144448,0.267767562433781,0.273331097542373,0.323485682834294,0.370658080183894,0.390374320490108,0.391010495870428,-0.398909394374748,0.400339189592291,0.423875276369023,0.444810061128309,0.449455748171094,0.520488589674574,0.554661109374227,6.06584805991073e-05
9 SELECT -0.000945292134734155,0.00248887055200764,-0.0031161060871705,-0.00372612622703827,-0.00431493237118397,-0.0057009720916863,0.00758192744846209,-0.00815736140295154,0.0163796256434339,0.0188664232195461,-0.0205915636997187,0.021025160941343,0.0222057154222903,0.0243201209800026,0.0251200072379725,0.0255181901157817,0.0258824723006528,0.0258989774657559,-0.0264379437476245,0.0269599336485928,-0.0271072138613209,-0.0284756584375703,-0.0335828180877351,-0.0346900596771085,0.0354301076992611,0.0384491470091861,0.0402104241244272,-0.041001159901494,0.0423785571099748,0.0436661238247247,0.0438338808046896,0.044460108303606,0.0473266320950214,0.0481799628790318,0.0519025740516799,0.0556236394515424,-0.0577137101868417,-0.0587376687464287,0.0599204707383558,0.0599965499239088,-0.060325706855356,0.0606138059378318,-0.0648147513094033,-0.068851346832046,0.0739395077306864,-0.074736574310583,-0.0760304771902049,0.0763702240368174,-0.0777279856778466,0.0780522498791496,0.0805247788399677,0.0854048112092972,0.0876933025317672,-0.0893123973988279,0.0917970666521579,0.0935892380590513,0.0952612713481835,0.0980467609014777,0.101019133808129,0.101225600295783,0.102369501969284,0.10876747912699,-0.110598473913812,-0.111100446513442,0.113956045770113,0.117657805655859,0.12456500609478,0.126844165257744,0.129350848322957,0.131089015991049,0.137676179451019,0.141156047309405,0.141494517554835,0.143801531850123,0.147927883040659,0.148461312620563,0.149117825599287,0.184093144659006,0.184581861270123,-0.186115976597743,0.188414078470318,0.190480427603,-0.193421193176734,0.198724897726867,0.214541458349822,0.221101874995425,0.231170443792216,0.232779208135503,0.237103239734658,-0.249758422764598,0.277373607176055,0.296054656347052,0.296937213698201,0.307186641618784,0.330268246976547,0.3563220755107,0.361262829384793,0.42418535525254,0.426657505070952,0.579078620903407
10 SELECT 0.00175726660562892,-0.00619914560554569,-0.00723233568650428,-0.0100110583021977,0.0127234844644004,0.0129120817019546,-0.0156498958687634,-0.0169406004937729,0.0188543999561084,-0.0194798101958982,-0.0209334316838639,0.0216206452353802,0.0239581778899791,-0.0243109490219415,-0.0269688176769296,-0.0278418683468213,0.0296548313622118,-0.0313735904908385,0.0323070242639307,0.03522199227461,-0.0383102574926188,0.0416981864030288,-0.0427780398671909,-0.0455179152615592,0.0478938408547356,0.048558619093217,0.0504271582298952,-0.0515919545233757,0.0521104009121598,0.0525350046923543,0.0541661594832528,-0.0553638483118265,-0.0561084237781138,0.0571888057582242,-0.0577576541442535,-0.0596230639156192,-0.0623574889334222,-0.0629021769221654,0.0654028715150694,0.0663851585751754,-0.0666340076054797,-0.0669027140277232,0.0702217612853921,-0.0708968015389064,-0.073050283334843,-0.0735091434574255,0.0741912914227572,-0.075316000530198,0.0799055655066629,0.0800111228295506,-0.0844282129579668,0.0864356302543183,0.0882023638319294,0.0917933712007288,0.0939137894620978,0.0984976371876813,0.0991329338843323,-0.100725968773409,0.105878005025563,0.106295835873632,-0.106909945531961,0.1084291909136,-0.110208377007908,-0.111061125195212,0.111874976932693,-0.119191093665539,0.119988386142468,-0.121204026985805,-0.129337959059294,0.131798759303626,0.135319338067475,0.135616935150594,0.135828214636205,0.137619894285545,0.137704034625766,0.138157952691475,0.138573350320342,0.147040599206702,0.148398266295713,0.150787314260897,0.151468334734345,0.152365946615349,0.152839396818043,-0.154929233596816,0.184399506774221,0.188298107020964,0.198693124683203,0.21063219630151,-0.220451539175878,0.221457664705021,0.231594950321695,0.233960770322926,0.252555829413674,0.257990208799651,0.26811959480682,0.291647680260652,0.361661881694667,0.388134904839089,0.508966635193616,0.51213526496189
